"customer_id","first_name","last_name","purchase_date","bulan","tanggal","purchase_count","total_spent"
"9494","Megan","Martinez","2023-02-17 00:00:00+00","2","17","21","65885"
"9420","Stacy","Liu","2023-02-06 00:00:00+00","2","6","12","16035"
"9429","Stephen","Davis","2023-02-06 00:00:00+00","2","6","13","18935"
"9289","Robert","Moore","2023-02-08 00:00:00+00","2","8","12","36300"
"9620","Pamela","Jenkins","2023-02-08 00:00:00+00","2","8","12","13205"
"9588","Christie","Young","2023-02-05 00:00:00+00","2","5","10","69150"
"9527","Matthew","Arnold","2023-02-18 00:00:00+00","2","18","25","45315"
"9596","Courtney","Byrd","2023-02-03 00:00:00+00","2","3","12","70205"
"9919","Ryan","Zhang","2023-02-10 00:00:00+00","2","10","5","16365"
"9190","Christine","Adams","2023-02-06 00:00:00+00","2","6","7","27250"
"9258","Nichole","Roberts","2023-02-07 00:00:00+00","2","7","5","7915"
"9706","Sabrina","Gomez","2023-02-02 00:00:00+00","2","2","12","50985"
"9755","James","Wood","2023-02-15 00:00:00+00","2","15","13","20690"
"9208","Jennifer","Robles","2023-02-05 00:00:00+00","2","5","16","28250"
"9031","Mark","Lewis","2023-02-05 00:00:00+00","2","5","6","11435"
"9399","Bernard","Ward","2023-02-15 00:00:00+00","2","15","14","39335"
"9884","Kimberly","Johnson","2023-02-15 00:00:00+00","2","15","7","11790"
"9494","Megan","Martinez","2023-02-05 00:00:00+00","2","5","13","17685"
"9340","Lisa","Hayden","2023-02-17 00:00:00+00","2","17","8","48545"
"9253","Nicholas","Thomas","2023-02-12 00:00:00+00","2","12","15","22755"
"9216","Mary","Buchanan","2023-02-17 00:00:00+00","2","17","11","18895"
"9065","John","Curry","2023-02-05 00:00:00+00","2","5","39","107595"
"9735","Steve","Dickerson","2023-02-16 00:00:00+00","2","16","3","6850"
"9294","Tracie","Sanchez","2023-02-09 00:00:00+00","2","9","9","169675"
"9340","Lisa","Hayden","2023-02-18 00:00:00+00","2","18","16","105465"
"9713","Alejandro","Ford","2023-02-18 00:00:00+00","2","18","9","17415"
"9132","Kimberly","Oliver","2023-02-10 00:00:00+00","2","10","8","149055"
"9491","Albert","Mcdonald","2023-02-03 00:00:00+00","2","3","17","38155"
"9890","Terry","Johnson","2023-02-05 00:00:00+00","2","5","7","95530"
"9634","Mary","Jenkins","2023-02-18 00:00:00+00","2","18","8","99100"
"9294","Tracie","Sanchez","2023-02-04 00:00:00+00","2","4","15","13785"
"9339","Thomas","Alvarado","2023-02-15 00:00:00+00","2","15","8","11840"
"9612","Brittany","Davis","2023-02-15 00:00:00+00","2","15","13","276400"
"9889","Matthew","Clark","2023-02-10 00:00:00+00","2","10","28","186185"
"9159","Curtis","Johnson","2023-02-18 00:00:00+00","2","18","14","101815"
"9680","Lauren","Johnson","2023-02-10 00:00:00+00","2","10","9","56150"
"9264","Elizabeth","Meyers","2023-02-18 00:00:00+00","2","18","10","42215"
"9036","Tina","Taylor","2023-02-04 00:00:00+00","2","4","14","117240"
"9433","Christopher","Moore","2023-02-11 00:00:00+00","2","11","18","28150"
"9414","Taylor","Williams","2023-02-03 00:00:00+00","2","3","8","18670"
"9854","Robin","Jackson","2023-02-17 00:00:00+00","2","17","8","20215"
"9036","Tina","Taylor","2023-02-19 00:00:00+00","2","19","13","99805"
"9653","Tony","Johnson","2023-02-14 00:00:00+00","2","14","7","162375"
"9321","Dylan","Wade","2023-02-18 00:00:00+00","2","18","33","201820"
"9760","Angela","Cain","2023-02-14 00:00:00+00","2","14","9","12575"
"9032","Ruth","Carter","2023-02-14 00:00:00+00","2","14","12","7845"
"9426","Emma","White","2023-02-11 00:00:00+00","2","11","12","20505"
"9756","Ashley","Sanchez","2023-02-04 00:00:00+00","2","4","13","170560"
"9737","Russell","Evans","2023-02-02 00:00:00+00","2","2","25","154130"
"9548","Lisa","Martin","2023-02-12 00:00:00+00","2","12","7","11305"
"9333","Michael","Leon","2023-02-13 00:00:00+00","2","13","15","25865"
"9640","Savannah","Richardson","2023-02-03 00:00:00+00","2","3","4","11860"
"9397","James","Kelly","2023-02-11 00:00:00+00","2","11","14","116550"
"9268","Kimberly","Garza","2023-02-16 00:00:00+00","2","16","12","105180"
"9752","Kathy","King","2023-02-12 00:00:00+00","2","12","9","23185"
"9719","Jeffrey","Fields","2023-02-15 00:00:00+00","2","15","20","26170"
"9877","Philip","Jenkins","2023-02-13 00:00:00+00","2","13","8","15520"
"9354","Anna","Scott","2023-02-14 00:00:00+00","2","14","35","192220"
"9913","Donald","Garcia","2023-02-20 00:00:00+00","2","20","4","5840"
"9689","Timothy","Williams","2023-02-05 00:00:00+00","2","5","8","22045"
"9376","Stacey","Sanchez","2023-02-01 00:00:00+00","2","1","4","65470"
"9920","Kimberly","Palmer","2023-02-17 00:00:00+00","2","17","33","217010"
"9842","Sarah","Jones","2023-02-05 00:00:00+00","2","5","7","14205"
"9681","Benjamin","May","2023-02-09 00:00:00+00","2","9","43","102935"
"9985","Mario","Cruz","2023-02-16 00:00:00+00","2","16","13","105975"
"9925","Chad","Mcguire","2023-02-19 00:00:00+00","2","19","7","5105"
"9177","David","Cortez","2023-02-04 00:00:00+00","2","4","7","20265"
"9820","Christine","Wells","2023-02-17 00:00:00+00","2","17","5","31335"
"9045","Edward","Meyers","2023-02-12 00:00:00+00","2","12","15","61400"
"9230","Amber","Trevino","2023-02-08 00:00:00+00","2","8","14","43715"
"9388","Christina","Johnson","2023-02-09 00:00:00+00","2","9","12","91910"
"9254","Lydia","Williams","2023-02-10 00:00:00+00","2","10","17","112430"
"9143","Matthew","Turner","2023-02-03 00:00:00+00","2","3","9","20320"
"9394","Kiara","Brown","2023-02-12 00:00:00+00","2","12","8","6430"
"9638","Linda","Montgomery","2023-02-09 00:00:00+00","2","9","9","16305"
"9216","Mary","Buchanan","2023-02-15 00:00:00+00","2","15","16","35465"
"9016","Megan","Gonzalez","2023-02-14 00:00:00+00","2","14","16","23625"
"9305","Larry","Taylor","2023-02-02 00:00:00+00","2","2","11","24870"
"9358","Stephanie","Hayes","2023-02-08 00:00:00+00","2","8","9","11755"
"9731","Kristopher","Nelson","2023-02-08 00:00:00+00","2","8","12","117195"
"9842","Sarah","Jones","2023-02-07 00:00:00+00","2","7","14","147095"
"9145","John","Ponce","2023-02-16 00:00:00+00","2","16","9","58695"
"9679","Kent","Gaines","2023-02-05 00:00:00+00","2","5","12","50025"
"9329","Cory","Young","2023-02-08 00:00:00+00","2","8","7","8120"
"9075","David","Anderson","2023-02-16 00:00:00+00","2","16","12","104215"
"9861","Robert","Bautista","2023-02-16 00:00:00+00","2","16","27","174355"
"9228","Megan","Gonzalez","2023-02-11 00:00:00+00","2","11","16","113775"
"9567","Daniel","Hernandez","2023-02-16 00:00:00+00","2","16","7","36310"
"9668","Amanda","Manning","2023-02-19 00:00:00+00","2","19","11","72565"
"9326","Pamela","Hill","2023-02-13 00:00:00+00","2","13","9","16290"
"9260","Valerie","Bradford","2023-02-13 00:00:00+00","2","13","11","16665"
"9610","April","Davis","2023-02-05 00:00:00+00","2","5","6","95940"
"9405","Brandon","Vasquez","2023-02-18 00:00:00+00","2","18","9","18875"
"9898","Jeanette","Evans","2023-02-04 00:00:00+00","2","4","19","54310"
"9001","Benjamin","Chapman","2023-02-16 00:00:00+00","2","16","12","16095"
"9599","Christopher","Miller","2023-02-13 00:00:00+00","2","13","12","122470"
"9836","Emily","Weeks","2023-02-08 00:00:00+00","2","8","6","10840"
"9536","Jennifer","Woodward","2023-02-16 00:00:00+00","2","16","18","35865"
"9770","Amy","Wood","2023-02-12 00:00:00+00","2","12","29","131435"
"9820","Christine","Wells","2023-02-07 00:00:00+00","2","7","12","14520"
"9473","Michael","Adams","2023-02-19 00:00:00+00","2","19","15","31785"
"9446","Angela","Quinn","2023-02-12 00:00:00+00","2","12","13","49405"
"9180","Katherine","Crane","2023-02-05 00:00:00+00","2","5","15","102335"
"9506","Brenda","Terry","2023-02-10 00:00:00+00","2","10","24","221675"
"9536","Jennifer","Woodward","2023-02-10 00:00:00+00","2","10","8","50375"
"9091","Robert","Johnson","2023-02-11 00:00:00+00","2","11","10","23495"
"9744","Patricia","Johnson","2023-02-04 00:00:00+00","2","4","17","114170"
"9791","John","Freeman","2023-02-16 00:00:00+00","2","16","11","20680"
"9741","Billy","Sherman","2023-02-06 00:00:00+00","2","6","34","176910"
"9981","Jason","Herrera","2023-02-06 00:00:00+00","2","6","13","17575"
"9446","Angela","Quinn","2023-02-16 00:00:00+00","2","16","8","27500"
"9236","Sara","Gibson","2023-02-08 00:00:00+00","2","8","15","25795"
"9284","Lisa","Martin","2023-02-04 00:00:00+00","2","4","22","51140"
"9785","Matthew","Cox","2023-02-11 00:00:00+00","2","11","12","124240"
"9181","Matthew","Travis","2023-02-16 00:00:00+00","2","16","27","118765"
"9245","Charles","Hill","2023-02-13 00:00:00+00","2","13","10","16215"
"9424","Tiffany","Guerrero","2023-02-03 00:00:00+00","2","3","6","2705"
"9287","William","Newton","2023-02-06 00:00:00+00","2","6","9","64105"
"9833","Bradley","Nicholson","2023-02-12 00:00:00+00","2","12","8","81080"
"9291","Michael","Medina","2023-02-12 00:00:00+00","2","12","8","72825"
"9930","Vanessa","Hendricks","2023-02-05 00:00:00+00","2","5","9","11115"
"9579","Bradley","Sellers","2023-02-04 00:00:00+00","2","4","8","15010"
"9340","Lisa","Hayden","2023-02-01 00:00:00+00","2","1","8","12250"
"9301","James","Pena","2023-02-03 00:00:00+00","2","3","14","42575"
"9788","Molly","Garcia","2023-02-10 00:00:00+00","2","10","10","17945"
"9824","Allison","Bryan","2023-02-13 00:00:00+00","2","13","12","102745"
"9053","Phillip","Walls","2023-02-18 00:00:00+00","2","18","9","18865"
"9941","Vincent","Page","2023-02-15 00:00:00+00","2","15","12","108420"
"9785","Matthew","Cox","2023-02-15 00:00:00+00","2","15","4","35490"
"9103","James","Pena","2023-02-16 00:00:00+00","2","16","18","41595"
"9420","Stacy","Liu","2023-02-14 00:00:00+00","2","14","7","15390"
"9902","Brittany","Thompson","2023-02-18 00:00:00+00","2","18","26","52425"
"9875","Henry","Mack","2023-02-08 00:00:00+00","2","8","26","153565"
"9257","Jason","Woodward","2023-02-02 00:00:00+00","2","2","13","18740"
"9122","Nicole","Ortiz","2023-02-17 00:00:00+00","2","17","8","18700"
"9761","William","Anderson","2023-02-15 00:00:00+00","2","15","7","16545"
"9857","John","Wu","2023-02-06 00:00:00+00","2","6","8","10600"
"9264","Elizabeth","Meyers","2023-02-07 00:00:00+00","2","7","8","9045"
"9593","Robert","Jackson","2023-02-10 00:00:00+00","2","10","10","102770"
"9489","Vincent","Goodman","2023-02-06 00:00:00+00","2","6","8","14170"
"9164","Amanda","Davis","2023-02-15 00:00:00+00","2","15","23","117170"
"9536","Jennifer","Woodward","2023-02-18 00:00:00+00","2","18","10","10765"
"9169","Daniel","Montes","2023-02-07 00:00:00+00","2","7","14","28355"
"9837","Kevin","Anderson","2023-02-01 00:00:00+00","2","1","10","13840"
"9066","Christina","Moore","2023-02-08 00:00:00+00","2","8","12","53495"
"9009","John","Fisher","2023-02-08 00:00:00+00","2","8","12","107910"
"9756","Ashley","Sanchez","2023-02-19 00:00:00+00","2","19","8","64795"
"9691","Ryan","Walsh","2023-02-14 00:00:00+00","2","14","10","10325"
"9418","Katherine","Crane","2023-02-06 00:00:00+00","2","6","10","116340"
"9454","Natasha","Richmond","2023-02-04 00:00:00+00","2","4","20","56055"
"9453","Michael","Peterson","2023-02-08 00:00:00+00","2","8","10","21335"
"9931","Edward","Williams","2023-02-11 00:00:00+00","2","11","8","10780"
"9860","Jennifer","Jordan","2023-02-13 00:00:00+00","2","13","11","33820"
"9784","Taylor","Kennedy","2023-02-02 00:00:00+00","2","2","15","29570"
"9692","Sierra","Davis","2023-02-02 00:00:00+00","2","2","9","12185"
"9577","Jonathon","Butler","2023-02-18 00:00:00+00","2","18","13","17105"
"9952","Jill","Scott","2023-02-04 00:00:00+00","2","4","7","73955"
"9156","Emma","Sims","2023-02-12 00:00:00+00","2","12","7","77785"
"9222","Karen","Fisher","2023-02-09 00:00:00+00","2","9","10","22780"
"9846","Savannah","Knight","2023-02-16 00:00:00+00","2","16","11","23490"
"9622","Kristin","Moran","2023-02-13 00:00:00+00","2","13","29","94455"
"9524","Ashley","Kerr","2023-02-14 00:00:00+00","2","14","9","24605"
"9388","Christina","Johnson","2023-02-03 00:00:00+00","2","3","5","10775"
"9070","Brandy","Nelson","2023-02-01 00:00:00+00","2","1","25","134945"
"9374","Karen","Mcclure","2023-02-12 00:00:00+00","2","12","12","76560"
"9108","Ashley","Fuller","2023-02-16 00:00:00+00","2","16","12","98530"
"9918","Melissa","Sullivan","2023-02-11 00:00:00+00","2","11","13","32975"
"9198","Kristen","Willis","2023-02-15 00:00:00+00","2","15","4","3690"
"9143","Matthew","Turner","2023-02-15 00:00:00+00","2","15","8","40060"
"9627","Brandon","Scott","2023-02-09 00:00:00+00","2","9","13","18405"
"9576","Judith","Pacheco","2023-02-16 00:00:00+00","2","16","6","43125"
"9885","Gerald","Rodriguez","2023-02-16 00:00:00+00","2","16","15","24825"
"9253","Nicholas","Thomas","2023-02-19 00:00:00+00","2","19","11","10550"
"9638","Linda","Montgomery","2023-02-05 00:00:00+00","2","5","11","24290"
"9873","Aaron","Davis","2023-02-09 00:00:00+00","2","9","24","178385"
"9663","Charles","Lozano","2023-02-04 00:00:00+00","2","4","27","57640"
"9907","Daniel","Schmidt","2023-02-19 00:00:00+00","2","19","17","34075"
"9024","Elizabeth","Drake","2023-02-19 00:00:00+00","2","19","22","36465"
"9572","Amber","Wilson","2023-02-07 00:00:00+00","2","7","11","95960"
"9992","Deborah","Johnson","2023-02-06 00:00:00+00","2","6","9","12220"
"9256","Lisa","Thompson","2023-02-18 00:00:00+00","2","18","19","33980"
"9310","Katie","Butler","2023-02-20 00:00:00+00","2","20","10","10685"
"9356","Jody","Daniel","2023-02-13 00:00:00+00","2","13","10","13655"
"9999","Max","Weeks","2023-02-03 00:00:00+00","2","3","10","108480"
"9883","Michael","Butler","2023-02-08 00:00:00+00","2","8","6","11190"
"9102","Kathy","Melton","2023-02-09 00:00:00+00","2","9","17","180825"
"9365","Michael","Jenkins","2023-02-01 00:00:00+00","2","1","12","16955"
"9001","Benjamin","Chapman","2023-02-06 00:00:00+00","2","6","10","59770"
"9355","Christopher","Bryant","2023-02-09 00:00:00+00","2","9","10","16585"
"9664","Taylor","Kelley","2023-02-01 00:00:00+00","2","1","7","8860"
"9365","Michael","Jenkins","2023-02-05 00:00:00+00","2","5","8","12875"
"9263","Mitchell","Kelly","2023-02-18 00:00:00+00","2","18","21","47510"
"9365","Michael","Jenkins","2023-02-15 00:00:00+00","2","15","12","88555"
"9656","Tiffany","Walker","2023-02-20 00:00:00+00","2","20","9","10400"
"9274","Tammy","Cooper","2023-02-15 00:00:00+00","2","15","6","8595"
"9105","Michael","Reilly","2023-02-20 00:00:00+00","2","20","8","88240"
"9054","Darlene","Rivers","2023-02-15 00:00:00+00","2","15","10","109760"
"9548","Lisa","Martin","2023-02-14 00:00:00+00","2","14","8","27175"
"9277","Jacob","Durham","2023-02-07 00:00:00+00","2","7","11","84365"
"9623","John","Bailey","2023-02-12 00:00:00+00","2","12","8","8940"
"9702","Jessica","Barrera","2023-02-04 00:00:00+00","2","4","7","8380"
"9799","Robert","Walton","2023-02-11 00:00:00+00","2","11","5","88770"
"9186","Crystal","Jones","2023-02-16 00:00:00+00","2","16","22","66235"
"9539","Steven","Smith","2023-02-02 00:00:00+00","2","2","7","31980"
"9746","Kelly","Sanders","2023-02-16 00:00:00+00","2","16","11","97035"
"9562","Alicia","Anderson","2023-02-08 00:00:00+00","2","8","5","10215"
"9903","Brandon","Beasley","2023-02-16 00:00:00+00","2","16","9","15255"
"9994","Amy","Wood","2023-02-12 00:00:00+00","2","12","8","130640"
"9510","Jennifer","Peterson","2023-02-10 00:00:00+00","2","10","11","153430"
"9433","Christopher","Moore","2023-02-08 00:00:00+00","2","8","13","64935"
"9027","Robert","Liu","2023-02-14 00:00:00+00","2","14","26","50910"
"9734","Jennifer","Butler","2023-02-18 00:00:00+00","2","18","30","152770"
"9936","Brittney","Francis","2023-02-05 00:00:00+00","2","5","12","101855"
"9453","Michael","Peterson","2023-02-15 00:00:00+00","2","15","15","64065"
"9667","Donald","Garcia","2023-02-02 00:00:00+00","2","2","14","90230"
"9644","Kimberly","Johnson","2023-02-16 00:00:00+00","2","16","13","17230"
"9683","Christopher","Peck","2023-02-02 00:00:00+00","2","2","8","9805"
"9360","Jamie","Moore","2023-02-15 00:00:00+00","2","15","10","47250"
"9887","Gerald","Jordan","2023-02-07 00:00:00+00","2","7","6","13730"
"9286","Samantha","Moore","2023-02-05 00:00:00+00","2","5","5","10675"
"9806","Stacey","Peters","2023-02-05 00:00:00+00","2","5","9","24550"
"9829","John","Palmer","2023-02-19 00:00:00+00","2","19","14","149300"
"9346","Sarah","Kim","2023-02-11 00:00:00+00","2","11","12","46850"
"9360","Jamie","Moore","2023-02-05 00:00:00+00","2","5","16","49995"
"9588","Christie","Young","2023-02-11 00:00:00+00","2","11","7","10395"
"9056","Tammy","Henderson","2023-02-05 00:00:00+00","2","5","12","96810"
"9543","Taylor","Wiggins","2023-02-01 00:00:00+00","2","1","5","7620"
"9353","Robert","Walker","2023-02-05 00:00:00+00","2","5","6","7595"
"9235","Scott","Baker","2023-02-19 00:00:00+00","2","19","25","107330"
"9137","Christopher","Bryant","2023-02-03 00:00:00+00","2","3","5","5175"
"9986","Catherine","Carter","2023-02-08 00:00:00+00","2","8","28","59230"
"9969","Jonathan","King","2023-02-12 00:00:00+00","2","12","16","61105"
"9501","Patrick","Morrison","2023-02-04 00:00:00+00","2","4","11","17660"
"9149","Luke","Sandoval","2023-02-15 00:00:00+00","2","15","21","39035"
"9874","Kayla","Bell","2023-02-02 00:00:00+00","2","2","7","9320"
"9308","Nicole","Nelson","2023-02-07 00:00:00+00","2","7","17","286005"
"9119","Tony","Rivera","2023-02-03 00:00:00+00","2","3","11","61275"
"9181","Matthew","Travis","2023-02-09 00:00:00+00","2","9","7","11035"
"9586","Angela","Burns","2023-02-15 00:00:00+00","2","15","8","72360"
"9048","Julia","Ellis","2023-02-03 00:00:00+00","2","3","12","174910"
"9232","Amber","Lang","2023-02-10 00:00:00+00","2","10","8","21365"
"9689","Timothy","Williams","2023-02-13 00:00:00+00","2","13","14","70650"
"9226","Amber","Harrison","2023-02-12 00:00:00+00","2","12","36","130285"
"9194","Lori","Johnson","2023-02-09 00:00:00+00","2","9","10","18880"
"9476","Courtney","Castro","2023-02-12 00:00:00+00","2","12","37","82170"
"9517","Cristian","Carroll","2023-02-15 00:00:00+00","2","15","15","125195"
"9285","Bruce","Parker","2023-02-03 00:00:00+00","2","3","8","86820"
"9804","Martha","Arnold","2023-02-02 00:00:00+00","2","2","20","153960"
"9658","Melinda","Clark","2023-02-03 00:00:00+00","2","3","16","35155"
"9403","Carlos","Allen","2023-02-12 00:00:00+00","2","12","18","76985"
"9446","Angela","Quinn","2023-02-11 00:00:00+00","2","11","9","18420"
"9907","Daniel","Schmidt","2023-02-20 00:00:00+00","2","20","10","8665"
"9211","Michael","Barrera","2023-02-01 00:00:00+00","2","1","7","28555"
"9467","Kenneth","Harris","2023-02-12 00:00:00+00","2","12","8","100370"
"9777","Steven","Lee","2023-02-11 00:00:00+00","2","11","10","20085"
"9637","Micheal","Mueller","2023-02-09 00:00:00+00","2","9","9","10370"
"9352","Emily","Thomas","2023-02-13 00:00:00+00","2","13","14","16150"
"9275","Joseph","Reese","2023-02-19 00:00:00+00","2","19","31","146655"
"9810","Julie","Morton","2023-02-05 00:00:00+00","2","5","6","20645"
"9603","Timothy","Daniels","2023-02-18 00:00:00+00","2","18","8","13965"
"9778","Judith","Cook","2023-02-02 00:00:00+00","2","2","12","28830"
"9602","Meghan","Blake","2023-02-03 00:00:00+00","2","3","13","28655"
"9162","Natalie","Bryant","2023-02-19 00:00:00+00","2","19","19","210355"
"9692","Sierra","Davis","2023-02-09 00:00:00+00","2","9","8","8835"
"9615","Charles","Barnett","2023-02-05 00:00:00+00","2","5","15","33965"
"9721","David","Cox","2023-02-01 00:00:00+00","2","1","9","14710"
"9376","Stacey","Sanchez","2023-02-07 00:00:00+00","2","7","23","91285"
"9729","Stephen","Smith","2023-02-03 00:00:00+00","2","3","14","18330"
"9525","Adam","Gonzalez","2023-02-02 00:00:00+00","2","2","29","402985"
"9094","Victoria","Newton","2023-02-05 00:00:00+00","2","5","11","17365"
"9960","Michelle","Ray","2023-02-02 00:00:00+00","2","2","10","57650"
"9444","Joanna","Brooks","2023-02-13 00:00:00+00","2","13","8","11470"
"9595","Jacob","Davis","2023-02-09 00:00:00+00","2","9","13","23275"
"9967","Mark","Randall","2023-02-20 00:00:00+00","2","20","14","146545"
"9926","Amanda","Mckinney","2023-02-11 00:00:00+00","2","11","12","89675"
"9202","Danielle","Evans","2023-02-15 00:00:00+00","2","15","13","132110"
"9722","Jeanette","Allen","2023-02-18 00:00:00+00","2","18","10","38865"
"9647","Benjamin","Smith","2023-02-05 00:00:00+00","2","5","11","18490"
"9513","Ryan","Fisher","2023-02-11 00:00:00+00","2","11","5","8560"
"9988","Ashley","Hawkins","2023-02-12 00:00:00+00","2","12","9","18985"
"9874","Kayla","Bell","2023-02-01 00:00:00+00","2","1","12","18000"
"9172","Crystal","Mays","2023-02-17 00:00:00+00","2","17","9","17575"
"9227","Joseph","Moore","2023-02-05 00:00:00+00","2","5","8","10805"
"9958","Debra","Gilbert","2023-02-04 00:00:00+00","2","4","8","16660"
"9021","Jamie","Phillips","2023-02-08 00:00:00+00","2","8","9","18040"
"9316","Misty","Pierce","2023-02-01 00:00:00+00","2","1","26","137175"
"9142","Jacqueline","Huber","2023-02-11 00:00:00+00","2","11","10","17595"
"9311","Jason","Silva","2023-02-15 00:00:00+00","2","15","9","14375"
"9063","Matthew","Garcia","2023-02-11 00:00:00+00","2","11","9","21935"
"9501","Patrick","Morrison","2023-02-19 00:00:00+00","2","19","13","53645"
"9290","Teresa","Johnson","2023-02-19 00:00:00+00","2","19","14","19340"
"9374","Karen","Mcclure","2023-02-11 00:00:00+00","2","11","12","59420"
"9212","Nicole","Mitchell","2023-02-16 00:00:00+00","2","16","13","98370"
"9851","Chris","White","2023-02-04 00:00:00+00","2","4","8","16560"
"9230","Amber","Trevino","2023-02-17 00:00:00+00","2","17","11","110210"
"9459","Edwin","Richard","2023-02-17 00:00:00+00","2","17","10","59420"
"9411","Christopher","Peck","2023-02-10 00:00:00+00","2","10","17","190635"
"9083","Jacob","Durham","2023-02-16 00:00:00+00","2","16","11","17185"
"9096","Regina","Moore","2023-02-17 00:00:00+00","2","17","11","73355"
"9392","Linda","Simpson","2023-02-13 00:00:00+00","2","13","22","27690"
"9602","Meghan","Blake","2023-02-01 00:00:00+00","2","1","5","13570"
"9754","Ruth","Schneider","2023-02-07 00:00:00+00","2","7","12","43240"
"9293","Joseph","Johnson","2023-02-04 00:00:00+00","2","4","9","21820"
"9674","Jessica","Harris","2023-02-02 00:00:00+00","2","2","11","13315"
"9902","Brittany","Thompson","2023-02-09 00:00:00+00","2","9","7","18470"
"9956","Courtney","Callahan","2023-02-04 00:00:00+00","2","4","10","15780"
"9974","Jennifer","Acevedo","2023-02-07 00:00:00+00","2","7","8","92675"
"9117","Kent","Graves","2023-02-03 00:00:00+00","2","3","8","13555"
"9504","Emily","Butler","2023-02-17 00:00:00+00","2","17","4","57460"
"9421","David","Flores","2023-02-14 00:00:00+00","2","14","8","16300"
"9003","Daniel","Curtis","2023-02-02 00:00:00+00","2","2","12","30485"
"9124","Natasha","Oconnor","2023-02-13 00:00:00+00","2","13","10","77310"
"9085","Andrew","Silva","2023-02-14 00:00:00+00","2","14","25","48810"
"9971","Robert","Schneider","2023-02-16 00:00:00+00","2","16","7","5900"
"9621","Albert","Freeman","2023-02-04 00:00:00+00","2","4","10","105780"
"9020","Amber","Lang","2023-02-15 00:00:00+00","2","15","21","25835"
"9013","Robert","Martinez","2023-02-02 00:00:00+00","2","2","10","108135"
"9846","Savannah","Knight","2023-02-03 00:00:00+00","2","3","10","113535"
"9140","Michelle","Trevino","2023-02-15 00:00:00+00","2","15","4","3400"
"9021","Jamie","Phillips","2023-02-07 00:00:00+00","2","7","17","22870"
"9024","Elizabeth","Drake","2023-02-12 00:00:00+00","2","12","9","17965"
"9757","Allen","Higgins","2023-02-08 00:00:00+00","2","8","17","24530"
"9320","Kim","Jones","2023-02-16 00:00:00+00","2","16","18","74935"
"9482","Aimee","Thompson","2023-02-19 00:00:00+00","2","19","16","38265"
"9215","Jeffrey","Haynes","2023-02-06 00:00:00+00","2","6","13","131740"
"9338","Angela","Landry","2023-02-08 00:00:00+00","2","8","21","138700"
"9878","Katherine","Bailey","2023-02-17 00:00:00+00","2","17","9","28550"
"9419","Ralph","Patterson","2023-02-04 00:00:00+00","2","4","13","159405"
"9638","Linda","Montgomery","2023-02-07 00:00:00+00","2","7","5","6650"
"9944","Alicia","Ford","2023-02-12 00:00:00+00","2","12","17","72965"
"9556","Kimberly","Doyle","2023-02-15 00:00:00+00","2","15","11","24715"
"9259","Brandon","Jimenez","2023-02-02 00:00:00+00","2","2","29","344105"
"9052","Valerie","Hansen","2023-02-14 00:00:00+00","2","14","19","138195"
"9513","Ryan","Fisher","2023-02-04 00:00:00+00","2","4","23","48385"
"9329","Cory","Young","2023-02-03 00:00:00+00","2","3","10","22635"
"9375","John","Ponce","2023-02-03 00:00:00+00","2","3","12","14700"
"9734","Jennifer","Butler","2023-02-04 00:00:00+00","2","4","8","96980"
"9284","Lisa","Martin","2023-02-19 00:00:00+00","2","19","7","11010"
"9012","Victoria","Clark","2023-02-15 00:00:00+00","2","15","12","13880"
"9134","Becky","Jackson","2023-02-10 00:00:00+00","2","10","8","14010"
"9251","Daniel","Martin","2023-02-01 00:00:00+00","2","1","8","78590"
"9280","Samantha","Rowland","2023-02-01 00:00:00+00","2","1","7","3445"
"9354","Anna","Scott","2023-02-19 00:00:00+00","2","19","9","79155"
"9201","Nathan","Hurley","2023-02-01 00:00:00+00","2","1","11","51525"
"9415","John","Mejia","2023-02-19 00:00:00+00","2","19","13","44690"
"9223","Ricardo","Marshall","2023-02-12 00:00:00+00","2","12","15","154220"
"9247","Ian","Garcia","2023-02-15 00:00:00+00","2","15","9","110450"
"9344","Yvonne","Moran","2023-02-18 00:00:00+00","2","18","17","69710"
"9676","Brandy","Mcguire","2023-02-20 00:00:00+00","2","20","19","31170"
"9111","Adam","Moore","2023-02-01 00:00:00+00","2","1","9","96605"
"9684","Elizabeth","Williams","2023-02-13 00:00:00+00","2","13","12","15325"
"9623","John","Bailey","2023-02-15 00:00:00+00","2","15","14","89670"
"9562","Alicia","Anderson","2023-02-04 00:00:00+00","2","4","9","178345"
"9984","Linda","Peterson","2023-02-11 00:00:00+00","2","11","18","71450"
"9099","Michael","Rios","2023-02-16 00:00:00+00","2","16","15","17455"
"9087","Roger","Rowland","2023-02-05 00:00:00+00","2","5","11","18915"
"9762","Gina","Lambert","2023-02-15 00:00:00+00","2","15","10","18000"
"9665","Justin","Ortiz","2023-02-14 00:00:00+00","2","14","8","73800"
"9919","Ryan","Zhang","2023-02-04 00:00:00+00","2","4","14","19760"
"9740","Jennifer","Wilson","2023-02-10 00:00:00+00","2","10","10","117805"
"9211","Michael","Barrera","2023-02-13 00:00:00+00","2","13","11","67790"
"9632","Angel","Burns","2023-02-10 00:00:00+00","2","10","8","36135"
"9494","Megan","Martinez","2023-02-04 00:00:00+00","2","4","9","18985"
"9038","Michelle","Perez","2023-02-02 00:00:00+00","2","2","9","13810"
